date,campaign,impressions,adClicks,adCost,cpc
2017-01-29,MAD - CURSO - INTRO BLOCKCHAIN,606.0,23.0,14.66,0.6373913043478261
2017-01-29,MAD - CURSO - PROGRAMACION,30.0,3.0,13.95,4.65
2017-01-29,MAD - CURSO - SOLUCIONES NEGOCIO,12.0,0.0,0.0,0.0
2017-01-29,MAD - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2017-01-29,MAD - MASTER - ANALITICA WEB,7.0,3.0,28.31,9.436666666666666
2017-01-29,MAD - MASTER - BIG DATA,20.0,2.0,37.42,18.71
2017-01-29,MAD - MASTER - DATA SCIENCE,94.0,6.0,41.16,6.86
2017-01-29,MAD - MASTER - MARKETING ONLINE,14.0,0.0,0.0,0.0
2017-01-29,MAD - MASTER - SEO y SEM,70.0,3.0,12.54,4.18
2017-01-29,MAD - MASTER - UX,40.0,4.0,29.37,7.3425
2017-01-29,NAC - CURSO INT - CRO IGNITE,8.0,0.0,0.0,0.0
2017-01-29,NAC - MASTER - ANALITICA WEB,7.0,0.0,0.0,0.0
2017-01-29,NAC - MASTER - BIG DATA,23.0,2.0,8.34,4.17
2017-01-29,NAC - MASTER - DATA SCIENCE,96.0,3.0,2.68,0.8933333333333334
2017-01-29,NAC - MASTER - MARKETING ONLINE,25.0,2.0,27.2,13.6
2017-01-29,NAC - MASTER - SEO y SEM,157.0,8.0,38.18,4.7725
2017-01-29,NAC - MASTER - UX,52.0,3.0,10.28,3.4266666666666663
2017-01-30,0 - MARCA,105.0,29.0,19.47,0.6713793103448276
2017-01-30,0 - MARCA BCN,15.0,3.0,0.49,0.16333333333333333
2017-01-30,ALI - MASTER - MARKETING ONLINE,21.0,0.0,0.0,0.0
2017-01-30,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-01-30,BCN - MASTER - ANALITICA WEB,25.0,2.0,7.11,3.555
2017-01-30,BCN - MASTER - MARKETING ONLINE,11.0,1.0,8.09,8.09
2017-01-30,BCN - MASTER - SEO y SEM,70.0,2.0,8.22,4.11
2017-01-30,BCN - MASTER - UX,50.0,2.0,4.88,2.44
2017-01-30,Competencia,967.0,7.0,22.85,3.2642857142857142
2017-01-30,MAD - CURSO - ESTADISTICA,60.0,3.0,6.3,2.1
2017-01-30,MAD - CURSO - INTRO BLOCKCHAIN,703.0,24.0,14.21,0.5920833333333334
2017-01-30,MAD - CURSO - PROGRAMACION,29.0,1.0,6.73,6.73
2017-01-30,MAD - CURSO - SOLUCIONES NEGOCIO,10.0,1.0,1.73,1.73
2017-01-30,MAD - CURSO INT - CRO IGNITE,5.0,0.0,0.0,0.0
2017-01-30,MAD - MASTER - ANALITICA WEB,38.0,2.0,18.51,9.255
2017-01-30,MAD - MASTER - BIG DATA,40.0,2.0,46.88,23.44
2017-01-30,MAD - MASTER - DATA SCIENCE,23.0,3.0,44.21,14.736666666666666
2017-01-30,MAD - MASTER - MARKETING ONLINE,30.0,2.0,13.07,6.535
2017-01-30,MAD - MASTER - SEO y SEM,107.0,8.0,71.27,8.90875
2017-01-30,MAD - MASTER - UX,67.0,2.0,15.82,7.91
2017-01-30,NAC - CURSO INT - CRO IGNITE,7.0,0.0,0.0,0.0
2017-01-30,NAC - MASTER - ANALITICA WEB,27.0,0.0,0.0,0.0
2017-01-30,NAC - MASTER - BIG DATA,30.0,0.0,0.0,0.0
2017-01-30,NAC - MASTER - DATA SCIENCE,22.0,1.0,4.56,4.56
2017-01-30,NAC - MASTER - MARKETING ONLINE,34.0,1.0,8.48,8.48
2017-01-30,NAC - MASTER - SEO y SEM,175.0,6.0,8.71,1.4516666666666667
2017-01-30,NAC - MASTER - UX,69.0,5.0,19.35,3.87
2017-01-31,0 - MARCA,82.0,28.0,34.19,1.2210714285714286
2017-01-31,0 - MARCA BCN,9.0,1.0,0.15,0.15
2017-01-31,ALI - MASTER - MARKETING ONLINE,20.0,0.0,0.0,0.0
2017-01-31,BCN - CURSO INT - CRO IGNITE,5.0,0.0,0.0,0.0
2017-01-31,BCN - MASTER - ANALITICA WEB,27.0,1.0,8.4,8.4
2017-01-31,BCN - MASTER - MARKETING ONLINE,21.0,1.0,8.24,8.24
2017-01-31,BCN - MASTER - SEO y SEM,13.0,1.0,3.68,3.68
2017-01-31,BCN - MASTER - UX,37.0,1.0,3.12,3.12
2017-01-31,Competencia,551.0,6.0,18.55,3.0916666666666663
2017-01-31,MAD - CURSO - ESTADISTICA,86.0,2.0,1.43,0.715
2017-01-31,MAD - CURSO - INTRO BLOCKCHAIN,564.0,19.0,14.3,0.7526315789473684
2017-01-31,MAD - CURSO - PROGRAMACION,27.0,2.0,3.87,1.935
2017-01-31,MAD - CURSO - SOLUCIONES NEGOCIO,28.0,1.0,1.26,1.26
2017-01-31,MAD - CURSO INT - CRO IGNITE,5.0,2.0,0.68,0.34
2017-01-31,MAD - MASTER - ANALITICA WEB,55.0,2.0,9.81,4.905
2017-01-31,MAD - MASTER - BIG DATA,92.0,4.0,24.99,6.2475
2017-01-31,MAD - MASTER - DATA SCIENCE,69.0,4.0,37.55,9.3875
2017-01-31,MAD - MASTER - MARKETING ONLINE,73.0,1.0,5.04,5.04
2017-01-31,MAD - MASTER - SEO y SEM,160.0,12.0,58.04,4.836666666666667
2017-01-31,MAD - MASTER - UX,72.0,3.0,21.94,7.3133333333333335
2017-01-31,NAC - CURSO INT - CRO IGNITE,6.0,0.0,0.0,0.0
2017-01-31,NAC - MASTER - ANALITICA WEB,17.0,0.0,0.0,0.0
2017-01-31,NAC - MASTER - BIG DATA,86.0,2.0,8.95,4.475
2017-01-31,NAC - MASTER - DATA SCIENCE,53.0,2.0,8.53,4.265
2017-01-31,NAC - MASTER - MARKETING ONLINE,72.0,0.0,0.0,0.0
2017-01-31,NAC - MASTER - SEO y SEM,277.0,7.0,22.03,3.1471428571428572
2017-01-31,NAC - MASTER - UX,75.0,6.0,11.76,1.96
2017-02-01,0 - MARCA,86.0,26.0,27.36,1.0523076923076922
2017-02-01,0 - MARCA BCN,13.0,4.0,5.79,1.4475
2017-02-01,ALI - MASTER - MARKETING ONLINE,26.0,0.0,0.0,0.0
2017-02-01,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-02-01,BCN - MASTER - ANALITICA WEB,5.0,1.0,7.67,7.67
2017-02-01,BCN - MASTER - MARKETING ONLINE,16.0,2.0,8.16,4.08
2017-02-01,BCN - MASTER - SEO y SEM,18.0,1.0,8.4,8.4
2017-02-01,BCN - MASTER - UX,38.0,3.0,6.02,2.006666666666667
2017-02-01,Competencia,1347.0,9.0,33.33,3.7033333333333336
2017-02-01,MAD - CURSO - ESTADISTICA,81.0,3.0,5.37,1.79
2017-02-01,MAD - CURSO - INTRO BLOCKCHAIN,699.0,22.0,13.99,0.635909090909091
2017-02-01,MAD - CURSO - SOLUCIONES NEGOCIO,13.0,1.0,2.2,2.2
2017-02-01,MAD - CURSO INT - CRO IGNITE,5.0,0.0,0.0,0.0
2017-02-01,MAD - MASTER - ANALITICA WEB,67.0,2.0,14.66,7.33
2017-02-01,MAD - MASTER - BIG DATA,34.0,1.0,62.05,62.05
2017-02-01,MAD - MASTER - DATA SCIENCE,95.0,7.0,52.38,7.482857142857143
2017-02-01,MAD - MASTER - MARKETING ONLINE,16.0,2.0,28.2,14.1
2017-02-01,MAD - MASTER - SEO y SEM,106.0,4.0,50.13,12.5325
2017-02-01,MAD - MASTER - UX,32.0,5.0,30.34,6.068
2017-02-01,NAC - CURSO INT - CRO IGNITE,13.0,1.0,0.54,0.54
2017-02-01,NAC - MASTER - ANALITICA WEB,64.0,2.0,7.66,3.83
2017-02-01,NAC - MASTER - BIG DATA,21.0,0.0,0.0,0.0
2017-02-01,NAC - MASTER - DATA SCIENCE,65.0,4.0,11.7,2.925
2017-02-01,NAC - MASTER - MARKETING ONLINE,18.0,0.0,0.0,0.0
2017-02-01,NAC - MASTER - SEO y SEM,216.0,6.0,20.71,3.4516666666666667
2017-02-01,NAC - MASTER - UX,60.0,3.0,16.97,5.656666666666667
2017-02-02,0 - MARCA,120.0,42.0,15.12,0.36
2017-02-02,0 - MARCA BCN,15.0,6.0,1.25,0.20833333333333334
2017-02-02,ALI - MASTER - MARKETING ONLINE,15.0,1.0,7.04,7.04
2017-02-02,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-02-02,BCN - MASTER - ANALITICA WEB,3.0,1.0,8.02,8.02
2017-02-02,BCN - MASTER - MARKETING ONLINE,47.0,1.0,2.69,2.69
2017-02-02,BCN - MASTER - SEO y SEM,18.0,1.0,8.09,8.09
2017-02-02,BCN - MASTER - UX,124.0,1.0,4.51,4.51
2017-02-02,Competencia,1944.0,10.0,34.49,3.449
2017-02-02,MAD - CURSO - ESTADISTICA,34.0,1.0,6.66,6.66
2017-02-02,MAD - CURSO - INTRO BLOCKCHAIN,760.0,21.0,14.18,0.6752380952380953
2017-02-02,MAD - CURSO - SOLUCIONES NEGOCIO,16.0,1.0,1.87,1.87
2017-02-02,MAD - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2017-02-02,MAD - MASTER - ANALITICA WEB,22.0,2.0,28.08,14.04
2017-02-02,MAD - MASTER - BIG DATA,133.0,7.0,59.05,8.435714285714285
2017-02-02,MAD - MASTER - DATA SCIENCE,12.0,2.0,32.1,16.05
2017-02-02,MAD - MASTER - MARKETING ONLINE,9.0,0.0,0.0,0.0
2017-02-02,MAD - MASTER - SEO y SEM,111.0,9.0,48.35,5.372222222222222
2017-02-02,MAD - MASTER - UX,141.0,9.0,30.76,3.417777777777778
2017-02-02,NAC - CURSO INT - CRO IGNITE,8.0,0.0,0.0,0.0
2017-02-02,NAC - MASTER - ANALITICA WEB,9.0,0.0,0.0,0.0
2017-02-02,NAC - MASTER - BIG DATA,99.0,1.0,4.83,4.83
2017-02-02,NAC - MASTER - DATA SCIENCE,12.0,1.0,31.67,31.67
2017-02-02,NAC - MASTER - MARKETING ONLINE,17.0,1.0,28.76,28.76
2017-02-02,NAC - MASTER - SEO y SEM,192.0,6.0,28.01,4.668333333333333
2017-02-02,NAC - MASTER - UX,184.0,6.0,13.78,2.2966666666666664
2017-02-03,0 - MARCA,95.0,21.0,20.71,0.9861904761904762
2017-02-03,0 - MARCA BCN,17.0,3.0,2.84,0.9466666666666667
2017-02-03,ALI - MASTER - MARKETING ONLINE,15.0,0.0,0.0,0.0
2017-02-03,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-02-03,BCN - MASTER - ANALITICA WEB,17.0,1.0,8.36,8.36
2017-02-03,BCN - MASTER - MARKETING ONLINE,43.0,0.0,0.0,0.0
2017-02-03,BCN - MASTER - SEO y SEM,41.0,2.0,8.23,4.115
2017-02-03,BCN - MASTER - UX,94.0,2.0,4.52,2.26
2017-02-03,Competencia,965.0,8.0,35.01,4.37625
2017-02-03,MAD - CURSO - ESTADISTICA,53.0,1.0,0.99,0.99
2017-02-03,MAD - CURSO - INTRO BLOCKCHAIN,548.0,18.0,12.96,0.72
2017-02-03,MAD - CURSO - SOLUCIONES NEGOCIO,17.0,0.0,0.0,0.0
2017-02-03,MAD - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-02-03,MAD - MASTER - ANALITICA WEB,55.0,2.0,27.83,13.915
2017-02-03,MAD - MASTER - BIG DATA,46.0,3.0,59.83,19.94333333333333
2017-02-03,MAD - MASTER - DATA SCIENCE,12.0,2.0,95.86,47.93
2017-02-03,MAD - MASTER - MARKETING ONLINE,50.0,0.0,0.0,0.0
2017-02-03,MAD - MASTER - SEO y SEM,93.0,2.0,45.66,22.83
2017-02-03,MAD - MASTER - UX,89.0,6.0,27.7,4.616666666666667
2017-02-03,NAC - CURSO INT - CRO IGNITE,13.0,0.0,0.0,0.0
2017-02-03,NAC - MASTER - ANALITICA WEB,35.0,0.0,0.0,0.0
2017-02-03,NAC - MASTER - BIG DATA,37.0,1.0,0.51,0.51
2017-02-03,NAC - MASTER - DATA SCIENCE,21.0,1.0,23.79,23.79
2017-02-03,NAC - MASTER - MARKETING ONLINE,52.0,1.0,22.14,22.14
2017-02-03,NAC - MASTER - SEO y SEM,123.0,3.0,19.28,6.426666666666667
2017-02-03,NAC - MASTER - UX,109.0,3.0,16.53,5.51
2017-02-04,0 - MARCA,50.0,18.0,18.22,1.0122222222222224
2017-02-04,0 - MARCA BCN,4.0,1.0,0.09,0.09
2017-02-04,ALI - MASTER - MARKETING ONLINE,8.0,1.0,7.26,7.26
2017-02-04,BCN - MASTER - ANALITICA WEB,9.0,0.0,0.0,0.0
2017-02-04,BCN - MASTER - MARKETING ONLINE,23.0,1.0,8.1,8.1
2017-02-04,BCN - MASTER - SEO y SEM,58.0,2.0,7.15,3.575
2017-02-04,BCN - MASTER - UX,6.0,2.0,5.4,2.7
2017-02-04,Competencia,1406.0,11.0,34.78,3.1618181818181816
2017-02-04,MAD - CURSO - ESTADISTICA,48.0,2.0,1.79,0.895
2017-02-04,MAD - CURSO - INTRO BLOCKCHAIN,879.0,21.0,13.23,0.63
2017-02-04,MAD - CURSO - SOLUCIONES NEGOCIO,7.0,0.0,0.0,0.0
2017-02-04,MAD - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-02-04,MAD - MASTER - ANALITICA WEB,15.0,2.0,26.8,13.4
2017-02-04,MAD - MASTER - BIG DATA,83.0,4.0,58.22,14.555
2017-02-04,MAD - MASTER - DATA SCIENCE,86.0,3.0,26.72,8.906666666666666
2017-02-04,MAD - MASTER - MARKETING ONLINE,39.0,0.0,0.0,0.0
2017-02-04,MAD - MASTER - SEO y SEM,75.0,6.0,55.06,9.176666666666666
2017-02-04,MAD - MASTER - UX,38.0,4.0,16.64,4.16
2017-02-04,NAC - CURSO INT - CRO IGNITE,14.0,1.0,1.49,1.49
2017-02-04,NAC - MASTER - ANALITICA WEB,23.0,0.0,0.0,0.0
2017-02-04,NAC - MASTER - BIG DATA,71.0,1.0,5.93,5.93
2017-02-04,NAC - MASTER - DATA SCIENCE,35.0,3.0,34.66,11.553333333333335
2017-02-04,NAC - MASTER - MARKETING ONLINE,51.0,0.0,0.0,0.0
2017-02-04,NAC - MASTER - SEO y SEM,112.0,4.0,22.77,5.6925
2017-02-04,NAC - MASTER - UX,64.0,4.0,29.82,7.455
2017-02-05,0 - MARCA,58.0,16.0,9.79,0.611875
2017-02-05,0 - MARCA BCN,5.0,2.0,0.41,0.205
2017-02-05,ALI - MASTER - MARKETING ONLINE,15.0,0.0,0.0,0.0
2017-02-05,BCN - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-02-05,BCN - MASTER - ANALITICA WEB,34.0,0.0,0.0,0.0
2017-02-05,BCN - MASTER - MARKETING ONLINE,1.0,1.0,8.09,8.09
2017-02-05,BCN - MASTER - SEO y SEM,29.0,3.0,8.39,2.7966666666666664
2017-02-05,BCN - MASTER - UX,50.0,3.0,5.4,1.8
2017-02-05,Competencia,1208.0,10.0,33.61,3.361
2017-02-05,MAD - CURSO - ESTADISTICA,46.0,2.0,1.28,0.64
2017-02-05,MAD - CURSO - INTRO BLOCKCHAIN,629.0,20.0,13.35,0.6675
2017-02-05,MAD - CURSO - SOLUCIONES NEGOCIO,12.0,0.0,0.0,0.0
2017-02-05,MAD - CURSO INT - CRO IGNITE,3.0,1.0,3.21,3.21
2017-02-05,MAD - MASTER - ANALITICA WEB,28.0,2.0,25.48,12.74
2017-02-05,MAD - MASTER - BIG DATA,33.0,3.0,61.92,20.64
2017-02-05,MAD - MASTER - DATA SCIENCE,101.0,5.0,33.6,6.72
2017-02-05,MAD - MASTER - MARKETING ONLINE,27.0,2.0,28.12,14.06
2017-02-05,MAD - MASTER - SEO y SEM,66.0,6.0,19.73,3.2883333333333336
2017-02-05,MAD - MASTER - UX,92.0,3.0,22.52,7.506666666666667
2017-02-05,NAC - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-02-05,NAC - MASTER - ANALITICA WEB,26.0,1.0,2.83,2.83
2017-02-05,NAC - MASTER - BIG DATA,15.0,0.0,0.0,0.0
2017-02-05,NAC - MASTER - DATA SCIENCE,55.0,1.0,1.13,1.13
2017-02-05,NAC - MASTER - MARKETING ONLINE,32.0,0.0,0.0,0.0
2017-02-05,NAC - MASTER - SEO y SEM,132.0,1.0,1.63,1.63
2017-02-05,NAC - MASTER - UX,168.0,11.0,21.0,1.9090909090909092
2017-02-06,0 - MARCA,101.0,36.0,27.6,0.7666666666666666
2017-02-06,0 - MARCA BCN,12.0,3.0,3.3,1.1
2017-02-06,ALI - MASTER - MARKETING ONLINE,13.0,0.0,0.0,0.0
2017-02-06,BCN - CURSO INT - CRO IGNITE,2.0,0.0,0.0,0.0
2017-02-06,BCN - MASTER - ANALITICA WEB,36.0,2.0,8.37,4.185
2017-02-06,BCN - MASTER - MARKETING ONLINE,9.0,1.0,7.48,7.48
2017-02-06,BCN - MASTER - SEO y SEM,65.0,2.0,8.13,4.065
2017-02-06,BCN - MASTER - UX,30.0,2.0,5.4,2.7
2017-02-06,Competencia,998.0,11.0,34.24,3.112727272727273
2017-02-06,MAD - CURSO - ESTADISTICA,72.0,4.0,5.79,1.4475
2017-02-06,MAD - CURSO - INTRO BLOCKCHAIN,1003.0,25.0,14.1,0.564
2017-02-06,MAD - CURSO - SOLUCIONES NEGOCIO,19.0,0.0,0.0,0.0
2017-02-06,MAD - CURSO INT - CRO IGNITE,7.0,1.0,2.42,2.42
2017-02-06,MAD - MASTER - ANALITICA WEB,24.0,2.0,28.81,14.405
2017-02-06,MAD - MASTER - BIG DATA,154.0,5.0,68.43,13.686
2017-02-06,MAD - MASTER - DATA SCIENCE,141.0,3.0,27.49,9.163333333333334
2017-02-06,MAD - MASTER - MARKETING ONLINE,74.0,0.0,0.0,0.0
2017-02-06,MAD - MASTER - SEO y SEM,119.0,5.0,43.66,8.732
2017-02-06,MAD - MASTER - UX,54.0,4.0,28.76,7.19
2017-02-06,NAC - CURSO INT - CRO IGNITE,4.0,1.0,1.62,1.62
2017-02-06,NAC - MASTER - ANALITICA WEB,25.0,0.0,0.0,0.0
2017-02-06,NAC - MASTER - BIG DATA,82.0,1.0,5.23,5.23
2017-02-06,NAC - MASTER - DATA SCIENCE,86.0,3.0,36.12,12.04
2017-02-06,NAC - MASTER - MARKETING ONLINE,48.0,2.0,28.29,14.145
2017-02-06,NAC - MASTER - SEO y SEM,218.0,10.0,35.83,3.583
2017-02-06,NAC - MASTER - UX,73.0,3.0,20.5,6.833333333333333
2017-02-07,0 - MARCA,118.0,38.0,11.57,0.3044736842105263
2017-02-07,0 - MARCA BCN,8.0,6.0,1.18,0.19666666666666666
2017-02-07,ALI - MASTER - MARKETING ONLINE,19.0,0.0,0.0,0.0
2017-02-07,BCN - CURSO INT - CRO IGNITE,8.0,3.0,1.38,0.46
2017-02-07,BCN - MASTER - ANALITICA WEB,13.0,1.0,8.39,8.39
2017-02-07,BCN - MASTER - MARKETING ONLINE,29.0,1.0,7.66,7.66
2017-02-07,BCN - MASTER - SEO y SEM,75.0,3.0,7.84,2.6133333333333333
2017-02-07,BCN - MASTER - UX,25.0,2.0,5.4,2.7
2017-02-07,Competencia,994.0,5.0,33.87,6.774
2017-02-07,MAD - CURSO - ESTADISTICA,79.0,3.0,3.69,1.23
2017-02-07,MAD - CURSO - INTRO BLOCKCHAIN,659.0,18.0,14.36,0.7977777777777777
2017-02-07,MAD - CURSO - SOLUCIONES NEGOCIO,19.0,1.0,1.81,1.81
2017-02-07,MAD - CURSO INT - CRO IGNITE,7.0,0.0,0.0,0.0
2017-02-07,MAD - MASTER - ANALITICA WEB,22.0,2.0,26.24,13.12
2017-02-07,MAD - MASTER - BIG DATA,47.0,6.0,68.21,11.368333333333334
2017-02-07,MAD - MASTER - DATA SCIENCE,17.0,2.0,30.0,15.0
2017-02-07,MAD - MASTER - MARKETING ONLINE,13.0,2.0,7.68,3.84
2017-02-07,MAD - MASTER - SEO y SEM,145.0,4.0,29.74,7.435
2017-02-07,MAD - MASTER - UX,54.0,3.0,17.0,5.666666666666667
2017-02-07,NAC - CURSO INT - CRO IGNITE,10.0,0.0,0.0,0.0
2017-02-07,NAC - MASTER - ANALITICA WEB,23.0,0.0,0.0,0.0
2017-02-07,NAC - MASTER - BIG DATA,41.0,0.0,0.0,0.0
2017-02-07,NAC - MASTER - DATA SCIENCE,16.0,2.0,33.49,16.745
2017-02-07,NAC - MASTER - MARKETING ONLINE,13.0,1.0,21.12,21.12
2017-02-07,NAC - MASTER - SEO y SEM,279.0,10.0,28.95,2.895
2017-02-07,NAC - MASTER - UX,98.0,8.0,28.76,3.595
2017-02-08,0 - MARCA,116.0,27.0,21.85,0.8092592592592592
2017-02-08,0 - MARCA BCN,11.0,5.0,6.73,1.346
2017-02-08,ALI - MASTER - MARKETING ONLINE,24.0,0.0,0.0,0.0
2017-02-08,BCN - CURSO INT - CRO IGNITE,5.0,2.0,1.18,0.59
2017-02-08,BCN - MASTER - ANALITICA WEB,5.0,1.0,7.74,7.74
2017-02-08,BCN - MASTER - MARKETING ONLINE,13.0,1.0,7.53,7.53
2017-02-08,BCN - MASTER - SEO y SEM,9.0,1.0,7.81,7.81
2017-02-08,BCN - MASTER - UX,32.0,2.0,5.31,2.655
2017-02-08,Competencia,905.0,11.0,34.08,3.098181818181818
2017-02-08,MAD - CURSO - ESTADISTICA,100.0,3.0,7.13,2.3766666666666665
2017-02-08,MAD - CURSO - INTRO BLOCKCHAIN,691.0,20.0,13.42,0.671
2017-02-08,MAD - CURSO - SOLUCIONES NEGOCIO,10.0,1.0,1.85,1.85
2017-02-08,MAD - CURSO INT - CRO IGNITE,5.0,0.0,0.0,0.0
2017-02-08,MAD - MASTER - ANALITICA WEB,16.0,2.0,16.77,8.385
2017-02-08,MAD - MASTER - BIG DATA,129.0,5.0,68.32,13.664
2017-02-08,MAD - MASTER - DATA SCIENCE,91.0,1.0,21.09,21.09
2017-02-08,MAD - MASTER - MARKETING ONLINE,105.0,0.0,0.0,0.0
2017-02-08,MAD - MASTER - SEO y SEM,138.0,4.0,14.57,3.6425
2017-02-08,MAD - MASTER - UX,102.0,6.0,28.69,4.781666666666667
2017-02-08,NAC - CURSO INT - CRO IGNITE,14.0,0.0,0.0,0.0
2017-02-08,NAC - MASTER - ANALITICA WEB,12.0,1.0,10.55,10.55
2017-02-08,NAC - MASTER - BIG DATA,53.0,0.0,0.0,0.0
2017-02-08,NAC - MASTER - DATA SCIENCE,75.0,5.0,41.2,8.24
2017-02-08,NAC - MASTER - MARKETING ONLINE,100.0,3.0,28.49,9.496666666666666
2017-02-08,NAC - MASTER - SEO y SEM,205.0,14.0,61.07,4.3621428571428575
2017-02-08,NAC - MASTER - UX,145.0,5.0,17.03,3.406
2017-02-09,0 - MARCA,108.0,28.0,28.72,1.0257142857142856
2017-02-09,0 - MARCA BCN,5.0,3.0,1.2,0.4
2017-02-09,ALI - MASTER - MARKETING ONLINE,25.0,0.0,0.0,0.0
2017-02-09,BCN - CURSO INT - CRO IGNITE,8.0,3.0,2.06,0.6866666666666666
2017-02-09,BCN - MASTER - ANALITICA WEB,33.0,1.0,6.48,6.48
2017-02-09,BCN - MASTER - MARKETING ONLINE,72.0,1.0,8.18,8.18
2017-02-09,BCN - MASTER - SEO y SEM,8.0,1.0,8.16,8.16
2017-02-09,BCN - MASTER - UX,4.0,1.0,5.39,5.39
2017-02-09,Competencia,2268.0,7.0,46.28,6.611428571428572
2017-02-09,MAD - CURSO - ESTADISTICA,71.0,3.0,6.12,2.04
2017-02-09,MAD - CURSO - INTRO BLOCKCHAIN,690.0,16.0,13.53,0.845625
2017-02-09,MAD - CURSO - SOLUCIONES NEGOCIO,3.0,1.0,2.78,2.78
2017-02-09,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0,0.0
2017-02-09,MAD - MASTER - ANALITICA WEB,11.0,3.0,27.04,9.013333333333334
2017-02-09,MAD - MASTER - BIG DATA,152.0,10.0,74.36,7.436
2017-02-09,MAD - MASTER - DATA SCIENCE,66.0,6.0,33.7,5.616666666666667
2017-02-09,MAD - MASTER - MARKETING ONLINE,14.0,1.0,28.0,28.0
2017-02-09,MAD - MASTER - SEO y SEM,154.0,8.0,57.22,7.1525
2017-02-09,MAD - MASTER - UX,40.0,5.0,38.9,7.78
2017-02-09,NAC - CURSO INT - CRO IGNITE,4.0,0.0,0.0,0.0
2017-02-09,NAC - MASTER - ANALITICA WEB,17.0,0.0,0.0,0.0
2017-02-09,NAC - MASTER - BIG DATA,112.0,0.0,0.0,0.0
2017-02-09,NAC - MASTER - DATA SCIENCE,40.0,1.0,26.33,26.33
2017-02-09,NAC - MASTER - MARKETING ONLINE,15.0,0.0,0.0,0.0
2017-02-09,NAC - MASTER - SEO y SEM,197.0,6.0,18.6,3.1
2017-02-09,NAC - MASTER - UX,70.0,3.0,6.12,2.04
2017-02-10,0 - MARCA,73.0,21.0,12.87,0.6128571428571429
2017-02-10,0 - MARCA BCN,20.0,6.0,3.86,0.6433333333333334
2017-02-10,ALI - MASTER - MARKETING ONLINE,20.0,0.0,0.0,0.0
2017-02-10,BCN - CURSO INT - CRO IGNITE,2.0,3.0,1.56,0.52
2017-02-10,BCN - MASTER - ANALITICA WEB,6.0,1.0,8.07,8.07
2017-02-10,BCN - MASTER - MARKETING ONLINE,39.0,0.0,0.0,0.0
2017-02-10,BCN - MASTER - SEO y SEM,43.0,2.0,8.39,4.195
2017-02-10,BCN - MASTER - UX,17.0,1.0,5.4,5.4
2017-02-10,Competencia,488.0,8.0,34.08,4.26
2017-02-10,MAD - CURSO - ESTADISTICA,79.0,3.0,3.6,1.2
2017-02-10,MAD - CURSO - INTRO BLOCKCHAIN,781.0,17.0,13.25,0.7794117647058824
2017-02-10,MAD - CURSO - SOLUCIONES NEGOCIO,2.0,1.0,2.64,2.64
2017-02-10,MAD - CURSO INT - CRO IGNITE,6.0,0.0,0.0,0.0
2017-02-10,MAD - MASTER - ANALITICA WEB,24.0,1.0,17.51,17.51
2017-02-10,MAD - MASTER - BIG DATA,119.0,5.0,55.61,11.122
2017-02-10,MAD - MASTER - DATA SCIENCE,35.0,5.0,67.97,13.594
2017-02-10,MAD - MASTER - MARKETING ONLINE,36.0,1.0,7.45,7.45
2017-02-10,MAD - MASTER - SEO y SEM,131.0,3.0,11.44,3.8133333333333335
2017-02-10,MAD - MASTER - UX,58.0,4.0,18.67,4.6675
2017-02-10,NAC - CURSO INT - CRO IGNITE,12.0,0.0,0.0,0.0
2017-02-10,NAC - MASTER - ANALITICA WEB,25.0,1.0,10.5,10.5
2017-02-10,NAC - MASTER - BIG DATA,81.0,2.0,21.42,10.71
2017-02-10,NAC - MASTER - DATA SCIENCE,11.0,0.0,0.0,0.0
2017-02-10,NAC - MASTER - MARKETING ONLINE,30.0,2.0,21.35,10.675
2017-02-10,NAC - MASTER - SEO y SEM,239.0,7.0,37.71,5.387142857142857
2017-02-10,NAC - MASTER - UX,83.0,4.0,23.91,5.9775
2017-02-11,0 - MARCA,52.0,18.0,4.13,0.22944444444444445
2017-02-11,0 - MARCA BCN,5.0,0.0,0.0,0.0
2017-02-11,ALI - MASTER - MARKETING ONLINE,9.0,0.0,0.0,0.0
2017-02-11,BCN - CURSO INT - CRO IGNITE,3.0,1.0,0.36,0.36
2017-02-11,BCN - MASTER - ANALITICA WEB,19.0,1.0,7.31,7.31
2017-02-11,BCN - MASTER - MARKETING ONLINE,35.0,0.0,0.0,0.0
2017-02-11,BCN - MASTER - SEO y SEM,45.0,1.0,5.22,5.22
2017-02-11,BCN - MASTER - UX,9.0,1.0,5.35,5.35
2017-02-11,MAD - CURSO - ESTADISTICA,59.0,0.0,0.0,0.0
