date,campaign,users,newUsers,bounces
2016-09-23,MAD - CURSO - MK CONTENIDO PERIODISTAS,3.0,2.0,2.0
2016-09-23,MAD - CURSO - R,1.0,1.0,0.0
2016-09-23,MAD - MASTER - ANALITICA WEB,3.0,3.0,1.0
2016-09-23,MAD - MASTER - BIG DATA,2.0,2.0,2.0
2016-09-23,MAD - MASTER - DATA SCIENCE,5.0,2.0,6.0
2016-09-23,MAD - MASTER - SEO y SEM,3.0,3.0,3.0
2016-09-23,NAC - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-09-23,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-23,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-23,NAC - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-09-23,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-23,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-24,0 - MARCA,5.0,3.0,2.0
2016-09-24,0 - MARCA BCN,1.0,0.0,1.0
2016-09-24,ALI - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-24,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-24,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,1.0
2016-09-24,MAD - CURSO - R,2.0,1.0,1.0
2016-09-24,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-09-24,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-09-24,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-24,MAD - MASTER - UX,3.0,2.0,0.0
2016-09-24,NAC - MASTER - ANALITICA WEB,3.0,2.0,2.0
2016-09-24,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-24,NAC - MASTER - UX,2.0,2.0,0.0
2016-09-24,VAL - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-25,0 - MARCA,7.0,5.0,2.0
2016-09-25,AND - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-25,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-25,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-25,MAD - CURSO - ESTADISTICA,1.0,1.0,0.0
2016-09-25,MAD - CURSO - R,1.0,1.0,0.0
2016-09-25,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-25,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-25,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-25,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-25,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-25,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-25,MAD - MASTER - UX,2.0,2.0,1.0
2016-09-25,NAC - MASTER - ANALITICA WEB,3.0,1.0,2.0
2016-09-25,NAC - MASTER - DATA SCIENCE,3.0,3.0,2.0
2016-09-25,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-26,0 - MARCA,11.0,6.0,5.0
2016-09-26,0 - MARCA BCN,3.0,2.0,2.0
2016-09-26,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-26,AND - MASTER - SEO y SEM,2.0,1.0,3.0
2016-09-26,BCN - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-09-26,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-26,BCN - MASTER - SEO y SEM,1.0,0.0,1.0
2016-09-26,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-26,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2016-09-26,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,1.0
2016-09-26,MAD - CURSO - R,1.0,1.0,1.0
2016-09-26,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-26,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-26,MAD - MASTER - DATA SCIENCE,4.0,2.0,4.0
2016-09-26,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-09-26,MAD - MASTER - SEO y SEM,4.0,2.0,2.0
2016-09-26,MAD - MASTER - UX,1.0,0.0,0.0
2016-09-26,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-26,NAC - MASTER - SEO y SEM,2.0,2.0,1.0
2016-09-26,NAC - MASTER - UX,1.0,1.0,1.0
2016-09-26,VAL - MASTER - SEO y SEM,2.0,2.0,1.0
2016-09-27,0 - MARCA,9.0,2.0,6.0
2016-09-27,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-27,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-27,BCN - MASTER - SEO y SEM,3.0,2.0,2.0
2016-09-27,BCN - MASTER - UX,1.0,1.0,0.0
2016-09-27,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2016-09-27,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,2.0
2016-09-27,MAD - CURSO - R,1.0,1.0,1.0
2016-09-27,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-27,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-09-27,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-09-27,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-09-27,MAD - MASTER - SEO y SEM,3.0,1.0,2.0
2016-09-27,MAD - MASTER - UX,2.0,2.0,1.0
2016-09-27,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-27,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-27,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-27,VAL - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-28,0 - MARCA,12.0,8.0,8.0
2016-09-28,0 - MARCA BCN,1.0,0.0,0.0
2016-09-28,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-28,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-28,BCN - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-09-28,BCN - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-09-28,BCN - MASTER - SEO y SEM,1.0,0.0,1.0
2016-09-28,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-28,MAD - CURSO - ESTADISTICA,1.0,0.0,1.0
2016-09-28,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,0.0
2016-09-28,MAD - CURSO - R,2.0,2.0,2.0
2016-09-28,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-28,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-28,MAD - MASTER - BIG DATA,2.0,2.0,1.0
2016-09-28,MAD - MASTER - SEO y SEM,4.0,3.0,2.0
2016-09-28,MAD - MASTER - UX,2.0,2.0,2.0
2016-09-28,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-09-28,NAC - MASTER - SEO y SEM,4.0,4.0,2.0
2016-09-28,VAL - MASTER - SEO y SEM,2.0,1.0,1.0
2016-09-29,0 - MARCA,12.0,7.0,3.0
2016-09-29,0 - MARCA BCN,2.0,2.0,3.0
2016-09-29,BCN - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-09-29,BCN - MASTER - SEO y SEM,4.0,3.0,1.0
2016-09-29,MAD - CURSO - ESTADISTICA,2.0,0.0,0.0
2016-09-29,MAD - CURSO - R,1.0,1.0,1.0
2016-09-29,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-29,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-29,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-09-29,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-29,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-29,MAD - MASTER - UX,1.0,1.0,0.0
2016-09-29,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-29,NAC - MASTER - UX,2.0,2.0,1.0
2016-09-29,VAL - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-30,0 - MARCA,8.0,2.0,4.0
2016-09-30,0 - MARCA BCN,1.0,0.0,0.0
2016-09-30,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-30,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-30,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-30,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-30,MAD - CURSO - ESTADISTICA,1.0,0.0,1.0
2016-09-30,MAD - CURSO - R,1.0,1.0,1.0
2016-09-30,MAD - MASTER - DATA SCIENCE,4.0,4.0,5.0
2016-09-30,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-30,MAD - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-30,NAC - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-09-30,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-30,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-01,0 - MARCA,2.0,2.0,3.0
2016-10-01,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-01,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-01,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,1.0
2016-10-01,MAD - CURSO - R,2.0,2.0,2.0
2016-10-01,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-10-01,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-01,MAD - MASTER - SEO y SEM,1.0,0.0,0.0
2016-10-01,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-01,NAC - MASTER - DATA SCIENCE,3.0,3.0,2.0
2016-10-01,NAC - MASTER - MARKETING ONLINE,3.0,3.0,3.0
2016-10-01,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-01,VAL - MASTER - SEO y SEM,1.0,1.0,2.0
2016-10-02,0 - MARCA,4.0,3.0,1.0
2016-10-02,0 - MARCA BCN,2.0,1.0,1.0
2016-10-02,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-02,AND - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-02,BCN - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-02,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-02,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-10-02,MAD - MASTER - BIG DATA,2.0,2.0,1.0
2016-10-02,MAD - MASTER - DATA SCIENCE,4.0,3.0,4.0
2016-10-02,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-02,MAD - MASTER - SEO y SEM,4.0,4.0,4.0
2016-10-02,MAD - MASTER - UX,3.0,3.0,2.0
2016-10-02,NAC - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-02,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-03,0 - MARCA,7.0,2.0,2.0
2016-10-03,0 - MARCA BCN,2.0,1.0,1.0
2016-10-03,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-03,BCN - MASTER - ANALITICA WEB,4.0,3.0,3.0
2016-10-03,BCN - MASTER - MARKETING ONLINE,1.0,0.0,0.0
2016-10-03,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-03,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,1.0
2016-10-03,MAD - CURSO - R,1.0,1.0,0.0
2016-10-03,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-03,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-03,MAD - MASTER - DATA SCIENCE,6.0,1.0,6.0
2016-10-03,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-10-03,MAD - MASTER - SEO y SEM,4.0,3.0,4.0
2016-10-03,MAD - MASTER - UX,1.0,1.0,0.0
2016-10-03,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-03,NAC - MASTER - UX,5.0,4.0,4.0
2016-10-03,VAL - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-04,0 - MARCA,17.0,7.0,9.0
2016-10-04,0 - MARCA BCN,4.0,2.0,1.0
2016-10-04,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-04,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-04,BCN - MASTER - SEO y SEM,2.0,1.0,2.0
2016-10-04,MAD - CURSO - R,1.0,1.0,1.0
2016-10-04,MAD - MASTER - ANALITICA WEB,2.0,2.0,0.0
2016-10-04,MAD - MASTER - BIG DATA,2.0,2.0,1.0
2016-10-04,MAD - MASTER - DATA SCIENCE,3.0,1.0,1.0
2016-10-04,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-04,MAD - MASTER - SEO y SEM,3.0,3.0,4.0
2016-10-04,MAD - MASTER - UX,3.0,3.0,2.0
2016-10-04,NAC - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-10-04,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-04,NAC - MASTER - UX,2.0,2.0,2.0
2016-10-04,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-05,0 - MARCA,14.0,3.0,7.0
2016-10-05,AND - MASTER - SEO y SEM,2.0,1.0,2.0
2016-10-05,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-05,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-05,MAD - CURSO - R,2.0,2.0,1.0
2016-10-05,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,0.0
2016-10-05,MAD - MASTER - BIG DATA,2.0,1.0,4.0
2016-10-05,MAD - MASTER - DATA SCIENCE,3.0,1.0,3.0
2016-10-05,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-05,MAD - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-05,MAD - MASTER - UX,1.0,1.0,0.0
2016-10-05,NAC - MASTER - ANALITICA WEB,2.0,1.0,2.0
2016-10-05,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-05,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-05,NAC - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-05,NAC - MASTER - UX,1.0,1.0,1.0
2016-10-05,VAL - MASTER - SEO y SEM,1.0,0.0,1.0
2016-10-06,0 - MARCA,9.0,2.0,3.0
2016-10-06,0 - MARCA BCN,1.0,1.0,1.0
2016-10-06,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-06,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-06,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-06,BCN - MASTER - UX,2.0,2.0,2.0
2016-10-06,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,0.0
2016-10-06,MAD - CURSO - R,1.0,1.0,1.0
2016-10-06,MAD - CURSO - SOLUCIONES NEGOCIO,3.0,2.0,3.0
2016-10-06,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-06,MAD - MASTER - BIG DATA,2.0,1.0,3.0
2016-10-06,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-10-06,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-06,MAD - MASTER - SEO y SEM,2.0,2.0,4.0
2016-10-06,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-06,NAC - MASTER - DATA SCIENCE,2.0,2.0,0.0
2016-10-06,NAC - MASTER - SEO y SEM,2.0,2.0,1.0
2016-10-06,NAC - MASTER - UX,1.0,1.0,1.0
2016-10-06,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-07,0 - MARCA,9.0,2.0,8.0
2016-10-07,0 - MARCA BCN,2.0,1.0,1.0
2016-10-07,AND - MASTER - SEO y SEM,1.0,0.0,0.0
2016-10-07,BCN - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-07,BCN - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-07,BCN - MASTER - SEO y SEM,3.0,1.0,2.0
2016-10-07,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,1.0
2016-10-07,MAD - CURSO - R,1.0,1.0,1.0
2016-10-07,MAD - MASTER - ANALITICA WEB,3.0,3.0,2.0
2016-10-07,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-10-07,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-07,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-07,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-07,NAC - MASTER - UX,3.0,3.0,2.0
2016-10-07,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-08,0 - MARCA,5.0,1.0,3.0
2016-10-08,0 - MARCA BCN,1.0,1.0,0.0
2016-10-08,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-08,BCN - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-08,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-08,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-08,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-08,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-08,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-08,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-10-08,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-10-08,NAC - MASTER - SEO y SEM,1.0,0.0,1.0
2016-10-08,NAC - MASTER - UX,3.0,3.0,3.0
2016-10-09,0 - MARCA,6.0,0.0,5.0
2016-10-09,BCN - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-10-09,BCN - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-09,BCN - MASTER - UX,2.0,2.0,2.0
2016-10-09,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-09,MAD - MASTER - DATA SCIENCE,1.0,0.0,0.0
2016-10-09,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-09,MAD - MASTER - UX,3.0,2.0,2.0
2016-10-09,NAC - MASTER - BIG DATA,2.0,2.0,1.0
2016-10-09,NAC - MASTER - DATA SCIENCE,1.0,0.0,0.0
2016-10-09,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-09,NAC - MASTER - SEO y SEM,2.0,2.0,1.0
2016-10-09,NAC - MASTER - UX,2.0,1.0,1.0
2016-10-10,0 - MARCA,26.0,13.0,10.0
2016-10-10,0 - MARCA BCN,7.0,3.0,1.0
2016-10-10,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-10,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-10,BCN - MASTER - SEO y SEM,2.0,2.0,1.0
2016-10-10,BCN - MASTER - UX,3.0,3.0,2.0
2016-10-10,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,0.0
2016-10-10,MAD - CURSO - R,1.0,0.0,0.0
2016-10-10,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-10-10,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-10,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-10,MAD - MASTER - DATA SCIENCE,4.0,3.0,5.0
2016-10-10,MAD - MASTER - MARKETING ONLINE,2.0,1.0,0.0
2016-10-10,MAD - MASTER - SEO y SEM,3.0,3.0,2.0
2016-10-10,MAD - MASTER - UX,1.0,1.0,0.0
2016-10-10,NAC - MASTER - MARKETING ONLINE,1.0,0.0,0.0
2016-10-10,NAC - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-10,NAC - MASTER - UX,1.0,1.0,1.0
2016-10-10,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-11,0 - MARCA,28.0,12.0,12.0
2016-10-11,0 - MARCA BCN,7.0,5.0,3.0
2016-10-11,AND - MASTER - SEO y SEM,2.0,2.0,2.0
2016-10-11,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-11,BCN - MASTER - SEO y SEM,1.0,0.0,1.0
2016-10-11,BCN - MASTER - UX,3.0,3.0,2.0
2016-10-11,MAD - CURSO - R,1.0,1.0,1.0
2016-10-11,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-10-11,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-10-11,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-11,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-10-11,MAD - MASTER - SEO y SEM,4.0,3.0,3.0
2016-10-11,MAD - MASTER - UX,2.0,1.0,1.0
2016-10-11,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-11,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-11,NAC - MASTER - DATA SCIENCE,3.0,3.0,2.0
2016-10-11,NAC - MASTER - UX,1.0,1.0,0.0
2016-10-11,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-12,0 - MARCA,17.0,9.0,6.0
2016-10-12,0 - MARCA BCN,3.0,2.0,1.0
2016-10-12,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-12,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-12,MAD - CURSO - R,2.0,2.0,1.0
2016-10-12,MAD - MASTER - BIG DATA,1.0,0.0,0.0
2016-10-12,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-12,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-10-12,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-12,MAD - MASTER - UX,1.0,1.0,0.0
2016-10-12,NAC - MASTER - BIG DATA,2.0,2.0,1.0
2016-10-12,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-12,NAC - MASTER - SEO y SEM,3.0,2.0,1.0
2016-10-12,NAC - MASTER - UX,2.0,2.0,2.0
2016-10-13,0 - MARCA,27.0,13.0,13.0
2016-10-13,0 - MARCA BCN,3.0,2.0,2.0
2016-10-13,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-13,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-13,BCN - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-13,BCN - MASTER - UX,2.0,1.0,0.0
2016-10-13,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,0.0
2016-10-13,MAD - CURSO - R,1.0,1.0,2.0
2016-10-13,MAD - MASTER - ANALITICA WEB,3.0,3.0,3.0
2016-10-13,MAD - MASTER - BIG DATA,3.0,2.0,4.0
2016-10-13,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-10-13,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-13,MAD - MASTER - SEO y SEM,2.0,1.0,2.0
2016-10-13,MAD - MASTER - UX,1.0,1.0,1.0
2016-10-13,NAC - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-10-13,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-13,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-13,NAC - MASTER - SEO y SEM,3.0,3.0,2.0
2016-10-13,NAC - MASTER - UX,4.0,4.0,4.0
2016-10-13,VAL - MASTER - SEO y SEM,1.0,0.0,0.0
2016-10-14,0 - MARCA,24.0,12.0,2.0
2016-10-14,0 - MARCA BCN,5.0,2.0,2.0
2016-10-14,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-14,BCN - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-10-14,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-14,BCN - MASTER - UX,1.0,1.0,1.0
2016-10-14,MAD - CURSO - R,1.0,1.0,0.0
2016-10-14,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-14,MAD - MASTER - BIG DATA,2.0,2.0,2.0
2016-10-14,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-10-14,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-14,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-14,NAC - MASTER - DATA SCIENCE,1.0,0.0,1.0
2016-10-14,NAC - MASTER - SEO y SEM,2.0,2.0,0.0
2016-10-14,NAC - MASTER - UX,2.0,2.0,3.0
2016-10-14,VAL - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-15,0 - MARCA,13.0,8.0,5.0
2016-10-15,0 - MARCA BCN,4.0,2.0,2.0
2016-10-15,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-15,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-10-15,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,1.0,1.0
2016-10-15,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-10-15,MAD - MASTER - DATA SCIENCE,1.0,0.0,1.0
2016-10-15,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-15,NAC - MASTER - BIG DATA,2.0,2.0,1.0
2016-10-15,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-10-15,NAC - MASTER - UX,4.0,4.0,4.0
2016-10-16,0 - MARCA,13.0,5.0,5.0
2016-10-16,0 - MARCA BCN,1.0,1.0,1.0
2016-10-16,AND - MASTER - SEO y SEM,2.0,2.0,1.0
2016-10-16,MAD - CURSO - R,1.0,1.0,1.0
2016-10-16,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-16,MAD - MASTER - BIG DATA,2.0,0.0,0.0
2016-10-16,MAD - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-10-16,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-10-16,MAD - MASTER - SEO y SEM,2.0,2.0,1.0
2016-10-16,MAD - MASTER - UX,2.0,2.0,2.0
2016-10-16,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-10-16,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-10-16,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-10-16,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-10-16,NAC - MASTER - SEO y SEM,1.0,0.0,1.0
2016-10-16,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-10-17,0 - MARCA,41.0,24.0,14.0
2016-10-17,0 - MARCA BCN,2.0,0.0,0.0
2016-10-17,BCN - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-10-17,BCN - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-10-17,BCN - MASTER - SEO y SEM,2.0,1.0,2.0
2016-10-17,BCN - MASTER - UX,2.0,2.0,1.0
2016-10-17,MAD - CURSO - R,1.0,1.0,1.0
2016-10-17,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-10-17,MAD - MASTER - BIG DATA,2.0,2.0,0.0
2016-10-17,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-10-17,MAD - MASTER - MARKETING ONLINE,3.0,2.0,2.0
2016-10-17,MAD - MASTER - SEO y SEM,3.0,2.0,3.0
2016-10-17,MAD - MASTER - UX,2.0,2.0,2.0
2016-10-17,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
